V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
polynomial,1,0.5,0.05,GCVc,exp,2,0.4,0.0506,40.7122,61.9741,6.9603,0.2102
polynomial,1,0.5,0.1,GCVc,exp,2,0.885,0.0704,39.351,57.985,7.1187,0.2572
polynomial,1,0.5,0.15,GCVc,exp,2,0.965,0.0748,36.7749,52.4691,7.419,0.2978
polynomial,1,0.5,0.2,GCVc,exp,2,0.995,0.0967,35.2623,47.6042,7.6807,0.361
polynomial,1,0.5,0.25,GCVc,exp,2,1,0.1186,35.9659,47.5202,7.6375,0.3917
polynomial,1,0.5,0.3,GCVc,exp,2,1,0.1771,36.852,45.1924,7.561,0.44
polynomial,1,0.5,0.4,GCVc,exp,2,1,0.1971,36.943,43.627,7.6519,0.4868
polynomial,1,0.5,0.5,GCVc,exp,2,1,1.0318,37.6111,42.7418,7.4807,0.5198
polynomial,1,0.5,0.6,GCVc,exp,2,1,4.114,37.8115,39.7773,7.3533,0.5676
polynomial,1,0.5,0.7,GCVc,exp,2,1,2.6327,38.9068,39.6095,7.2071,0.574
polynomial,1,0.5,0.8,GCVc,exp,2,1,5.6843,37.2688,35.3331,7.2368,0.6323
polynomial,1,0.5,0.9,GCVc,exp,2,1,7.5372,38.8309,34.9728,7.0257,0.6225
polynomial,1,0.5,1,GCVc,exp,2,1,7.7962,36.8705,30.9146,7.0811,0.6863
polynomial,1,0.5,0,GCVc,erm,2,0.65,95.7419,74.6743,23.8361,4.4803,0.713
polynomial,1,0.5,0.05,GCVc,erm,2,0.71,83.1361,70.4134,29.7914,4.7304,0.6458
polynomial,1,0.5,0.1,GCVc,erm,2,0.91,78.6938,70.5482,32.7386,4.7434,0.6373
polynomial,1,0.5,0.15,GCVc,erm,2,0.97,65.3549,66.1653,38.6852,4.9697,0.5619
polynomial,1,0.5,0.2,GCVc,erm,2,0.995,55.0189,63.6261,41.9559,5.2377,0.5329
polynomial,1,0.5,0.25,GCVc,erm,2,1,59.4479,66.3594,40.8275,4.9816,0.5617
polynomial,1,0.5,0.3,GCVc,erm,2,1,60.9409,67.4989,40.2234,4.9672,0.5788
polynomial,1,0.5,0.4,GCVc,erm,2,0.995,59.0762,66.2688,37.5492,5.0115,0.6001
polynomial,1,0.5,0.5,GCVc,erm,2,1,55.9051,66.0586,35.1888,4.9745,0.6271
polynomial,1,0.5,0.6,GCVc,erm,2,1,50.7462,64.8317,36.5082,5.0833,0.6333
polynomial,1,0.5,0.7,GCVc,erm,2,1,43.5081,61.098,37.1621,5.2655,0.63
polynomial,1,0.5,0.8,GCVc,erm,2,1,72.6387,66.734,25.2108,4.8645,0.7526
polynomial,1,0.5,0.9,GCVc,erm,2,1,61.3628,63.2396,26.7366,5.0249,0.7269
polynomial,1,0.5,1,GCVc,erm,2,1,61.3859,57.5226,24.9146,5.1679,0.7649
polynomial,1,0.5,0,gmpml,avg,2,0,0.0078,40.0275,96.8029,5.9586,0.0301
polynomial,1,0.5,0.05,gmpml,avg,2,0.005,0.0093,40.0346,96.675,5.9434,0.0321
polynomial,1,0.5,0.1,gmpml,avg,2,0.01,0.0115,39.9813,96.2364,5.9638,0.0368
polynomial,1,0.5,0.15,gmpml,avg,2,0.02,0.0149,40.0233,96.1571,5.9738,0.0379
polynomial,1,0.5,0.2,gmpml,avg,2,0.06,0.0102,40.0745,96.1375,5.9889,0.0387
polynomial,1,0.5,0.25,gmpml,avg,2,0.14,0.0303,39.8594,93.5717,5.995,0.0663
polynomial,1,0.5,0.3,gmpml,avg,2,0.24,0.0222,39.9895,93.7263,6.0111,0.0649
polynomial,1,0.5,0.4,gmpml,avg,2,0.41,0.0747,39.6666,89.0247,6.0242,0.1148
polynomial,1,0.5,0.5,gmpml,avg,2,0.48,2.9641,39.5261,86.7442,5.9574,0.132
polynomial,1,0.5,0.6,gmpml,avg,2,0.675,1.5609,39.2695,83.7223,6.0459,0.1666
polynomial,1,0.5,0.7,gmpml,avg,2,0.89,1.9136,39.0942,76.87,6.0486,0.233
polynomial,1,0.5,0.8,gmpml,avg,2,0.96,8.5395,38.0239,65.3611,5.9418,0.3644
polynomial,1,0.5,0.9,gmpml,avg,2,0.98,7.0702,36.9375,60.2646,6.0508,0.4161
polynomial,1,0.5,1,gmpml,avg,2,1,12.8325,37.0563,54.873,5.9564,0.4626
polynomial,1,0.5,0,gmpml,exp,2,0.05,0.0236,42.1192,75.3244,7.2034,0.1396
polynomial,1,0.5,0.05,gmpml,exp,2,0.28,0.0213,41.8935,74.5931,7.2355,0.151
polynomial,1,0.5,0.1,gmpml,exp,2,0.665,0.0251,39.4066,67.7921,7.5439,0.1985
polynomial,1,0.5,0.15,gmpml,exp,2,0.82,0.046,36.9574,59.7175,7.8068,0.2716
polynomial,1,0.5,0.2,gmpml,exp,2,0.92,0.0626,35.9203,54.3664,7.9315,0.3336
polynomial,1,0.5,0.25,gmpml,exp,2,0.935,0.0722,36.6105,53.5836,7.9981,0.3596
polynomial,1,0.5,0.3,gmpml,exp,2,0.965,0.0971,36.3657,51.6726,8.0599,0.3812
polynomial,1,0.5,0.4,gmpml,exp,2,0.945,0.1185,37.0044,51.9412,7.9732,0.4111
polynomial,1,0.5,0.5,gmpml,exp,2,0.95,0.923,37.6154,50.5388,7.5955,0.4601
polynomial,1,0.5,0.6,gmpml,exp,2,0.925,2.1327,39.6322,50.6315,7.2513,0.4704
polynomial,1,0.5,0.7,gmpml,exp,2,0.925,0.6336,39.3175,47.9583,7.3436,0.5164
polynomial,1,0.5,0.8,gmpml,exp,2,0.96,3.7288,38.3739,45.708,7.1556,0.5356
polynomial,1,0.5,0.9,gmpml,exp,2,0.965,4.0938,37.5325,42.1659,7.1294,0.56
polynomial,1,0.5,1,gmpml,exp,2,0.955,6.1351,37.3732,39.7313,6.9882,0.6024
polynomial,1,0.5,0,gmpml,erm,2,0.015,0.0109,76.9082,92.704,5.4922,0.0486
polynomial,1,0.5,0.05,gmpml,erm,2,0.045,0.0105,71.5552,91.834,5.685,0.0492
polynomial,1,0.5,0.1,gmpml,erm,2,0.145,0.2888,64.4674,90.8451,5.8757,0.0627
polynomial,1,0.5,0.15,gmpml,erm,2,0.145,0.0264,63.8662,92.6557,5.7697,0.0567
polynomial,1,0.5,0.2,gmpml,erm,2,0.2,0.0128,65.8824,93.2938,5.7223,0.0533
polynomial,1,0.5,0.25,gmpml,erm,2,0.195,0.1139,66.638,92.9575,5.6235,0.0576
polynomial,1,0.5,0.3,gmpml,erm,2,0.305,0.031,61.5069,89.0099,5.8356,0.0966
polynomial,1,0.5,0.4,gmpml,erm,2,0.27,0.5757,64.4547,89.4547,5.6479,0.0991
polynomial,1,0.5,0.5,gmpml,erm,2,0.315,2.6069,67.1886,88.9174,5.4515,0.1077
polynomial,1,0.5,0.6,gmpml,erm,2,0.395,2.4169,63.6792,85.3536,5.5942,0.1418
polynomial,1,0.5,0.7,gmpml,erm,2,0.42,5.5521,67.0818,79.9788,5.3241,0.2092
polynomial,1,0.5,0.8,gmpml,erm,2,0.47,4.6929,65.4937,77.5991,5.4509,0.2277
polynomial,1,0.5,0.9,gmpml,erm,2,0.49,2.8502,61.6835,75.4794,5.5598,0.247
polynomial,1,0.5,1,gmpml,erm,2,0.55,6.6176,60.7327,72.5449,5.5022,0.2706
polynomial,1,0.5,0,loocv,avg,3,0.045,0.0211,15.4697,63.3749,7.8748,0.1359
polynomial,1,0.5,0.05,loocv,avg,3,0.31,0.0198,15.4781,63.0732,7.881,0.1266
polynomial,1,0.5,0.1,loocv,avg,3,0.785,0.0232,15.4439,60.9429,7.9066,0.1418
polynomial,1,0.5,0.15,loocv,avg,3,0.965,0.0335,15.4068,57.879,7.8913,0.1731
polynomial,1,0.5,0.2,loocv,avg,3,0.995,0.0392,15.3663,55.7174,7.9532,0.1972
polynomial,1,0.5,0.25,loocv,avg,3,1,0.0557,15.3083,51.4308,7.9383,0.2373
polynomial,1,0.5,0.3,loocv,avg,3,1,0.0621,15.1092,50.6487,8.0743,0.2599
polynomial,1,0.5,0.4,loocv,avg,3,1,0.0817,14.9184,45.287,8.1769,0.311
polynomial,1,0.5,0.5,loocv,avg,3,1,0.1255,14.0916,39.4475,8.3124,0.4026
polynomial,1,0.5,0.6,loocv,avg,3,1,1.6197,13.6404,36.4294,8.3998,0.4592
polynomial,1,0.5,0.7,loocv,avg,3,1,0.1629,12.8032,32.9206,8.6134,0.4961
polynomial,1,0.5,0.8,loocv,avg,3,1,0.1907,11.8824,29.1214,8.7741,0.5625
polynomial,1,0.5,0.9,loocv,avg,3,1,0.9339,11.6198,28.3704,8.8582,0.572
polynomial,1,0.5,1,loocv,avg,3,1,0.9807,10.2357,23.6341,9.0527,0.6396
polynomial,1,0.5,0,loocv,exp,3,0.16,0.0181,10.1466,26.8166,8.9672,0.1899
polynomial,1,0.5,0.05,loocv,exp,3,0.645,0.0166,10.1302,26.9718,9.0587,0.187
polynomial,1,0.5,0.1,loocv,exp,3,0.99,0.0248,10.2992,26.3574,8.8772,0.2162
polynomial,1,0.5,0.15,loocv,exp,3,1,0.0324,10.4599,26.6791,8.9477,0.2354
polynomial,1,0.5,0.2,loocv,exp,3,1,0.0448,10.7542,26.8234,8.8725,0.267
polynomial,1,0.5,0.25,loocv,exp,3,1,0.0607,10.9961,25.9536,8.8167,0.3074
polynomial,1,0.5,0.3,loocv,exp,3,1,0.0824,11.321,25.9773,8.7865,0.3409
polynomial,1,0.5,0.4,loocv,exp,3,1,0.1013,11.8494,26.5092,8.8372,0.387
polynomial,1,0.5,0.5,loocv,exp,3,1,0.1341,12.3881,26.7092,8.742,0.4453
polynomial,1,0.5,0.6,loocv,exp,3,1,0.9224,12.5838,25.424,8.6994,0.5134
polynomial,1,0.5,0.7,loocv,exp,3,1,2.4079,12.6757,25.6277,8.7055,0.5302
polynomial,1,0.5,0.8,loocv,exp,3,1,0.9464,12.4572,24.7159,8.9047,0.5879
polynomial,1,0.5,0.9,loocv,exp,3,1,1.0136,11.7486,21.8827,8.9162,0.6264
polynomial,1,0.5,1,loocv,exp,3,1,3.2248,11.9089,22.7731,8.9661,0.6281
polynomial,1,0.5,0,loocv,erm,3,0.135,0.0161,12.1502,27.8909,9.0034,0.1823
polynomial,1,0.5,0.05,loocv,erm,3,0.72,0.02,12.279,27.468,8.9393,0.1912
polynomial,1,0.5,0.1,loocv,erm,3,1,0.0251,12.1645,26.5532,8.9699,0.2153
polynomial,1,0.5,0.15,loocv,erm,3,1,0.0315,12.1281,25.8898,9.0282,0.2438
polynomial,1,0.5,0.2,loocv,erm,3,1,0.0464,12.1301,24.4627,9.0208,0.2855
polynomial,1,0.5,0.25,loocv,erm,3,1,0.059,12.0471,23.0483,9.0494,0.3215
polynomial,1,0.5,0.3,loocv,erm,3,1,0.0804,11.9608,22.4546,9.1043,0.3741
polynomial,1,0.5,0.4,loocv,erm,3,1,0.0976,12.4784,22.1236,9.2238,0.4185
polynomial,1,0.5,0.5,loocv,erm,3,1,0.1415,12.0631,20.5223,9.3011,0.4824
polynomial,1,0.5,0.6,loocv,erm,3,1,0.1585,12.431,21.7746,9.3679,0.5139
polynomial,1,0.5,0.7,loocv,erm,3,1,0.9351,12.2276,20.2419,9.3705,0.5738
polynomial,1,0.5,0.8,loocv,erm,3,1,1.716,11.5919,18.7232,9.3872,0.6456
polynomial,1,0.5,0.9,loocv,erm,3,1,2.4818,12.0253,18.789,9.3495,0.6413
polynomial,1,0.5,1,loocv,erm,3,1,5.4509,11.6691,19.1865,9.3394,0.6686
polynomial,1,0.5,0,AICc,avg,3,0.16,0.0858,15.4215,43.6774,7.1554,0.2191
polynomial,1,0.5,0.05,AICc,avg,3,0.495,0.0856,15.4443,43.4273,7.2092,0.2153
polynomial,1,0.5,0.1,AICc,avg,3,0.92,0.099,15.3474,41.8972,7.2238,0.2465
polynomial,1,0.5,0.15,AICc,avg,3,1,0.1078,15.4454,40.3902,7.3405,0.2677
polynomial,1,0.5,0.2,AICc,avg,3,1,0.1192,15.3896,38.5552,7.4425,0.296
polynomial,1,0.5,0.25,AICc,avg,3,1,0.1269,15.3681,37.3608,7.5463,0.3206
polynomial,1,0.5,0.3,AICc,avg,3,1,0.1395,15.193,35.1378,7.6515,0.3608
polynomial,1,0.5,0.4,AICc,avg,3,1,0.1576,15.0032,33.5788,7.8475,0.4036
polynomial,1,0.5,0.5,AICc,avg,3,1,0.1593,14.8699,33.0547,8.0652,0.4404
polynomial,1,0.5,0.6,AICc,avg,3,1,0.1842,14.4228,30.9752,8.2415,0.4882
polynomial,1,0.5,0.7,AICc,avg,3,1,0.2082,13.9862,29.0021,8.4053,0.5296
polynomial,1,0.5,0.8,AICc,avg,3,1,0.2191,13.3382,27.347,8.5871,0.5658
polynomial,1,0.5,0.9,AICc,avg,3,1,0.9682,13.2259,26.6918,8.7008,0.5902
polynomial,1,0.5,1,AICc,avg,3,1,0.9856,12.959,25.3996,8.8261,0.6073
polynomial,1,0.5,0,AICc,exp,3,0.135,0.0344,10.1046,23.3808,8.3478,0.1956
polynomial,1,0.5,0.05,AICc,exp,3,0.735,0.0373,10.1668,23.3982,8.3448,0.2066
polynomial,1,0.5,0.1,AICc,exp,3,0.99,0.035,10.2515,23.9778,8.5459,0.2182
polynomial,1,0.5,0.15,AICc,exp,3,1,0.0488,10.5656,24.0451,8.5523,0.2571
polynomial,1,0.5,0.2,AICc,exp,3,1,0.0555,10.7204,24.4198,8.6685,0.2772
polynomial,1,0.5,0.25,AICc,exp,3,1,0.0627,11.0169,24.6151,8.7015,0.3041
polynomial,1,0.5,0.3,AICc,exp,3,1,0.086,11.6748,25.2169,8.5994,0.3475
polynomial,1,0.5,0.4,AICc,exp,3,1,0.1196,12.2244,25.3394,8.674,0.416
polynomial,1,0.5,0.5,AICc,exp,3,1,0.1522,12.9203,24.9028,8.6301,0.4593
polynomial,1,0.5,0.6,AICc,exp,3,1,0.9166,13.275,24.6715,8.6494,0.5089
polynomial,1,0.5,0.7,AICc,exp,3,1,0.1899,14.2644,25.774,8.7064,0.5234
polynomial,1,0.5,0.8,AICc,exp,3,1,0.2284,13.9871,24.1253,8.7487,0.5715
polynomial,1,0.5,0.9,AICc,exp,3,1,0.2496,14.3344,23.7032,8.8135,0.5909
polynomial,1,0.5,1,AICc,exp,3,1,1.0193,13.7956,22.1093,8.8727,0.6411
polynomial,1,0.5,0,AICc,erm,3,0.14,0.0313,12.1114,24.8484,8.3575,0.192
polynomial,1,0.5,0.05,AICc,erm,3,0.73,0.0346,12.1278,24.7028,8.4005,0.202
polynomial,1,0.5,0.1,AICc,erm,3,1,0.0367,12.2558,24.5417,8.5455,0.2287
polynomial,1,0.5,0.15,AICc,erm,3,1,0.0433,12.1327,23.7874,8.6763,0.2603
polynomial,1,0.5,0.2,AICc,erm,3,1,0.0436,12.1394,23.7923,8.9199,0.2764
polynomial,1,0.5,0.25,AICc,erm,3,1,0.0488,12.1429,23.3456,9.1046,0.3205
polynomial,1,0.5,0.3,AICc,erm,3,1,0.0594,12.3176,23.6225,9.222,0.3502
polynomial,1,0.5,0.4,AICc,erm,3,1,0.0628,12.2882,23.6673,9.5629,0.3924
polynomial,1,0.5,0.5,AICc,erm,3,1,0.8524,12.6177,22.3497,9.383,0.479
polynomial,1,0.5,0.6,AICc,erm,3,1,1.615,12.6767,22.1515,9.435,0.5195
polynomial,1,0.5,0.7,AICc,erm,3,1,0.8873,12.7312,21.8712,9.5499,0.5478
polynomial,1,0.5,0.8,AICc,erm,3,1,2.3941,12.3933,20.9062,9.6685,0.5878
polynomial,1,0.5,0.9,AICc,erm,3,1,0.9324,13.268,21.8309,9.5388,0.6009
polynomial,1,0.5,1,AICc,erm,3,1,0.9599,12.7426,20.3386,9.6643,0.6449
polynomial,1,0.5,0,GCVc,avg,3,0.08,0.0347,15.4399,56.6176,7.5436,0.159
polynomial,1,0.5,0.05,GCVc,avg,3,0.355,0.0323,15.473,56.8292,7.6155,0.1505
polynomial,1,0.5,0.1,GCVc,avg,3,0.86,0.0337,15.4036,56.2192,7.6785,0.1679
polynomial,1,0.5,0.15,GCVc,avg,3,0.975,0.0329,15.47,56.6611,7.8057,0.1707
polynomial,1,0.5,0.2,GCVc,avg,3,1,0.0418,15.4633,54.0023,7.8589,0.2141
polynomial,1,0.5,0.25,GCVc,avg,3,0.995,0.0378,15.4694,55.1658,8.049,0.2084
polynomial,1,0.5,0.3,GCVc,avg,3,1,0.0362,15.4693,55.592,8.2018,0.2221
polynomial,1,0.5,0.4,GCVc,avg,3,1,0.0438,15.4557,53.3944,8.3796,0.2673
polynomial,1,0.5,0.5,GCVc,avg,3,1,0.0483,15.3963,53.1117,8.6121,0.2927
polynomial,1,0.5,0.6,GCVc,avg,3,1,0.0526,15.2999,52.175,8.7745,0.3134
polynomial,1,0.5,0.7,GCVc,avg,3,1,0.0609,15.1927,51.1702,8.9131,0.3418
polynomial,1,0.5,0.8,GCVc,avg,3,1,0.0706,15.1881,49.3897,9.0285,0.3692
polynomial,1,0.5,0.9,GCVc,avg,3,1,0.0858,14.798,46.8683,9.084,0.3988
polynomial,1,0.5,1,GCVc,avg,3,1,0.8122,14.9616,49.2316,9.2143,0.3834
polynomial,1,0.5,0,GCVc,exp,3,0.175,0.0259,10.1402,24.9142,8.5786,0.1927
polynomial,1,0.5,0.05,GCVc,exp,3,0.695,0.0257,10.1687,25.3789,8.6802,0.2003
polynomial,1,0.5,0.1,GCVc,exp,3,0.995,0.0277,10.2656,25.9901,8.8736,0.2177
polynomial,1,0.5,0.15,GCVc,exp,3,1,0.025,10.4261,27.7258,9.0853,0.2343
polynomial,1,0.5,0.2,GCVc,exp,3,1,0.0288,10.8922,29.8458,9.2446,0.2619
polynomial,1,0.5,0.25,GCVc,exp,3,1,0.0303,11.2817,32.0361,9.3488,0.2739
polynomial,1,0.5,0.3,GCVc,exp,3,1,0.0277,11.3943,34.0717,9.5286,0.2805
polynomial,1,0.5,0.4,GCVc,exp,3,1,0.0357,12.2853,37.4547,9.5306,0.3169
polynomial,1,0.5,0.5,GCVc,exp,3,1,0.0458,13.3342,40.0676,9.4002,0.3392
polynomial,1,0.5,0.6,GCVc,exp,3,1,0.0669,13.8243,40.8981,9.3743,0.3845
polynomial,1,0.5,0.7,GCVc,exp,3,1,0.0533,14.5318,43.4641,9.4256,0.3746
polynomial,1,0.5,0.8,GCVc,exp,3,1,0.0705,14.545,42.9621,9.4676,0.4017
polynomial,1,0.5,0.9,GCVc,exp,3,1,0.0782,14.9781,42.5948,9.4582,0.4239
polynomial,1,0.5,1,GCVc,exp,3,1,0.0777,14.9175,45.868,9.5853,0.4136
polynomial,1,0.5,0,GCVc,erm,3,0.19,0.0257,12.3307,26.3044,8.5649,0.1966
polynomial,1,0.5,0.05,GCVc,erm,3,0.76,0.0229,12.1282,26.274,8.7454,0.1978
polynomial,1,0.5,0.1,GCVc,erm,3,0.98,0.0243,12.142,26.4659,8.9324,0.2184
polynomial,1,0.5,0.15,GCVc,erm,3,1,0.0257,12.1952,26.619,9.2108,0.2449
polynomial,1,0.5,0.2,GCVc,erm,3,1,0.0221,12.2848,27.4923,9.5579,0.2639
polynomial,1,0.5,0.25,GCVc,erm,3,1,0.0256,12.1436,27.5617,9.7555,0.2947
polynomial,1,0.5,0.3,GCVc,erm,3,1,0.0288,12.2288,27.5264,9.9201,0.3288
polynomial,1,0.5,0.4,GCVc,erm,3,1,0.0364,12.5573,28.5388,10.0773,0.375
polynomial,1,0.5,0.5,GCVc,erm,3,1,0.0449,12.777,30.0691,10.3202,0.4192
polynomial,1,0.5,0.6,GCVc,erm,3,1,1.5293,12.3301,30.2505,10.5401,0.4568
polynomial,1,0.5,0.7,GCVc,erm,3,1,1.5518,12.8814,31.144,10.3257,0.4792
polynomial,1,0.5,0.8,GCVc,erm,3,1,0.0701,13.2134,31.433,10.4345,0.4872
polynomial,1,0.5,0.9,GCVc,erm,3,1,1.5434,12.9733,33.5889,10.6279,0.5069
polynomial,1,0.5,1,GCVc,erm,3,1,3.0514,13.0213,32.5918,10.3991,0.5322
polynomial,1,0.5,0,gmpml,avg,3,0.065,0.0121,15.5954,68.8161,8.1359,0.1155
polynomial,1,0.5,0.05,gmpml,avg,3,0.29,0.0123,15.5935,68.2536,8.1615,0.1165
polynomial,1,0.5,0.1,gmpml,avg,3,0.72,0.0129,15.5957,67.8145,8.2161,0.129
polynomial,1,0.5,0.15,gmpml,avg,3,0.92,0.0142,15.5793,66.7119,8.2806,0.1415
polynomial,1,0.5,0.2,gmpml,avg,3,0.99,0.0161,15.5877,66.0898,8.3748,0.1541
polynomial,1,0.5,0.25,gmpml,avg,3,0.995,0.0203,15.5459,63.5534,8.4215,0.1789
polynomial,1,0.5,0.3,gmpml,avg,3,1,0.0214,15.5725,62.3522,8.4998,0.1933
polynomial,1,0.5,0.4,gmpml,avg,3,1,0.0321,15.5148,57.9949,8.5798,0.2494
polynomial,1,0.5,0.5,gmpml,avg,3,1,0.0346,15.3802,56.8691,8.7619,0.2711
polynomial,1,0.5,0.6,gmpml,avg,3,1,0.045,15.1957,53.2968,8.8592,0.3194
polynomial,1,0.5,0.7,gmpml,avg,3,1,0.0566,14.9358,49.7779,8.9497,0.3704
polynomial,1,0.5,0.8,gmpml,avg,3,1,0.0537,15.0012,50.2573,9.0908,0.3646
polynomial,1,0.5,0.9,gmpml,avg,3,1,0.0678,14.293,46.2156,9.1862,0.4089
polynomial,1,0.5,1,gmpml,avg,3,1,0.0733,14.4971,45.907,9.2656,0.4247
polynomial,1,0.5,0,gmpml,exp,3,0.15,0.0097,10.107,28.943,9.4065,0.176
polynomial,1,0.5,0.05,gmpml,exp,3,0.725,0.0128,10.2603,29.3698,9.3287,0.1921
polynomial,1,0.5,0.1,gmpml,exp,3,0.985,0.0116,10.2696,29.9982,9.5341,0.2004
polynomial,1,0.5,0.15,gmpml,exp,3,1,0.0175,10.5411,30.8672,9.5065,0.23
polynomial,1,0.5,0.2,gmpml,exp,3,1,0.0166,10.7066,32.1798,9.6644,0.2452
polynomial,1,0.5,0.25,gmpml,exp,3,1,0.0212,11.0858,33.4021,9.6065,0.2702
polynomial,1,0.5,0.3,gmpml,exp,3,1,0.0306,11.456,33.7952,9.4783,0.3113
polynomial,1,0.5,0.4,gmpml,exp,3,1,0.0351,12.6653,37.5792,9.3962,0.3297
polynomial,1,0.5,0.5,gmpml,exp,3,1,0.0395,13.3931,39.5699,9.4139,0.357
polynomial,1,0.5,0.6,gmpml,exp,3,1,0.0446,13.6301,40.2994,9.453,0.3856
polynomial,1,0.5,0.7,gmpml,exp,3,1,0.0605,14.4739,41.1672,9.3204,0.4096
polynomial,1,0.5,0.8,gmpml,exp,3,1,0.0705,14.4211,39.3444,9.3524,0.4493
polynomial,1,0.5,0.9,gmpml,exp,3,1,0.08,14.7625,38.9711,9.3944,0.4688
polynomial,1,0.5,1,gmpml,exp,3,1,0.0767,14.856,40.4061,9.4838,0.4696
polynomial,1,0.5,0,gmpml,erm,3,0.18,0.0112,12.2292,29.4824,9.3311,0.1849
polynomial,1,0.5,0.05,gmpml,erm,3,0.725,0.0118,12.132,29.4502,9.4391,0.1894
polynomial,1,0.5,0.1,gmpml,erm,3,0.99,0.0151,12.2449,28.8124,9.4507,0.225
polynomial,1,0.5,0.15,gmpml,erm,3,1,0.016,12.1297,28.34,9.6284,0.2471
polynomial,1,0.5,0.2,gmpml,erm,3,1,0.0165,12.1772,28.1977,9.7949,0.2632
polynomial,1,0.5,0.25,gmpml,erm,3,1,0.027,12.2994,27.3677,9.7101,0.3123
polynomial,1,0.5,0.3,gmpml,erm,3,1,0.0297,12.4396,27.1859,9.8064,0.3342
polynomial,1,0.5,0.4,gmpml,erm,3,1,0.0414,12.6017,27.3364,9.7929,0.3919
polynomial,1,0.5,0.5,gmpml,erm,3,1,0.0517,12.5478,27.0347,9.9312,0.4228
polynomial,1,0.5,0.6,gmpml,erm,3,1,0.0634,12.7109,27.9254,9.9574,0.4732
polynomial,1,0.5,0.7,gmpml,erm,3,1,0.2662,12.8258,29.8706,9.871,0.4886
polynomial,1,0.5,0.8,gmpml,erm,3,1,0.1488,13.0031,28.3675,9.9176,0.5319
polynomial,1,0.5,0.9,gmpml,erm,3,1,0.0927,13.3951,30.2778,9.9891,0.5157
polynomial,1,0.5,1,gmpml,erm,3,1,0.1142,13.7588,30.2542,9.9574,0.5533
polynomial,1,0.5,0,loocv,avg,4,0.145,0.0268,12.8045,53.6585,7.7981,0.2198
polynomial,1,0.5,0.05,loocv,avg,4,0.45,0.0273,12.8222,53.2973,7.8421,0.2129
polynomial,1,0.5,0.1,loocv,avg,4,0.89,0.0309,12.8305,51.8844,7.8898,0.2259
polynomial,1,0.5,0.15,loocv,avg,4,0.995,0.0417,12.839,48.2313,7.8653,0.2627
polynomial,1,0.5,0.2,loocv,avg,4,0.995,0.0519,12.7757,45.3982,7.9308,0.3008
polynomial,1,0.5,0.25,loocv,avg,4,1,0.0599,12.6912,43.2832,8.0478,0.3408
polynomial,1,0.5,0.3,loocv,avg,4,1,0.0729,12.4678,41.791,8.1401,0.3675
polynomial,1,0.5,0.4,loocv,avg,4,1,0.1011,11.953,36.0423,8.2739,0.4381
polynomial,1,0.5,0.5,loocv,avg,4,1,0.1161,11.9322,33.9381,8.4581,0.4787
polynomial,1,0.5,0.6,loocv,avg,4,1,0.14,11.0122,30.9256,8.6488,0.5265
polynomial,1,0.5,0.7,loocv,avg,4,1,0.9115,10.2173,26.8245,8.755,0.5933
polynomial,1,0.5,0.8,loocv,avg,4,1,0.9176,9.977,25.2925,8.8881,0.6001
polynomial,1,0.5,0.9,loocv,avg,4,1,0.9518,9.1002,22.2131,9.0566,0.6584
polynomial,1,0.5,1,loocv,avg,4,1,0.9755,8.4491,19.8476,9.2072,0.6941
polynomial,1,0.5,0,loocv,exp,4,0.11,0.0259,22.86,37.7801,8.1696,0.2826
polynomial,1,0.5,0.05,loocv,exp,4,0.775,0.0338,16.5367,27.8754,8.366,0.3277
polynomial,1,0.5,0.1,loocv,exp,4,0.96,0.0357,13.7868,23.1268,8.6132,0.3584
polynomial,1,0.5,0.15,loocv,exp,4,0.99,0.0438,10.4437,17.7127,8.8375,0.4067
polynomial,1,0.5,0.2,loocv,exp,4,1,0.0434,9.1586,15.9894,9.1224,0.4447
polynomial,1,0.5,0.25,loocv,exp,4,1,0.0618,7.8063,14.1638,9.1118,0.4898
polynomial,1,0.5,0.3,loocv,exp,4,1,0.0738,7.7441,15.1565,9.1698,0.5295
polynomial,1,0.5,0.4,loocv,exp,4,1,0.0947,7.7564,15.9959,9.2582,0.5463
polynomial,1,0.5,0.5,loocv,exp,4,1,0.1294,8.482,17.6674,9.162,0.5878
polynomial,1,0.5,0.6,loocv,exp,4,1,0.141,9.0957,19.2536,9.1826,0.5795
polynomial,1,0.5,0.7,loocv,exp,4,1,0.9213,8.7874,18.2257,9.1781,0.6531
polynomial,1,0.5,0.8,loocv,exp,4,1,0.9345,8.6894,17.6321,9.3235,0.6621
polynomial,1,0.5,0.9,loocv,exp,4,1,1.6974,9.5575,19.0811,9.2101,0.6606
polynomial,1,0.5,1,loocv,exp,4,1,1.7241,8.9415,17.9153,9.3535,0.6916
polynomial,1,0.5,0,loocv,erm,4,0.415,57.8921,60.477,38.4763,5.6011,0.4899
polynomial,1,0.5,0.05,loocv,erm,4,0.605,61.6037,62.6684,38.9891,5.3978,0.5124
polynomial,1,0.5,0.1,loocv,erm,4,0.705,35.639,48.3488,46.7661,6.2475,0.3876
polynomial,1,0.5,0.15,loocv,erm,4,0.77,35.6428,45.8482,41.9768,6.4459,0.4127
polynomial,1,0.5,0.2,loocv,erm,4,0.8,26.7514,39.2387,42.9082,6.7249,0.4049
